Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term,Source
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,3 Year Fixed LTV <=60%,,Offline,15.0,Variable,3.000%,3.700%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,3.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed LTV <=60%,,Offline,15.0,Variable,3.000%,3.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,10 Year Fixed LTV <=60%,,Offline,15.0,Variable,3.300%,3.500%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,10.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,Variable (LTV <=60%),,Offline,15.0,Variable,3.900%,4.000%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,1 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.900%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,1.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.800%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,3 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.700%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,3.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,10 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.300%,3.500%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,10.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,Variable (LTV <=60%),,Offline,25.0,Variable,3.900%,4.000%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,1 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.900%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,1.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.800%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,3 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.700%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,3.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,10 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.300%,3.500%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,10.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,Variable (LTV <=60%),,Offline,25.0,Variable,3.900%,4.000%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,1 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.900%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,1.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.800%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,3 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.700%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,3.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,10 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.300%,3.500%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,10.0,bankwebsite
 2018-04-09,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,tYMV,Variable (LTV <=60%),,Offline,25.0,Variable,3.900%,4.000%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,10.0,Variable,1.5%,3.4%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed,,Offline,10.0,Variable,2.1%,2.9%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,10.0,Variable,1.5%,3.2%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed,,Offline,10.0,Variable,2.1%,2.7%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,15.0,Variable,1.5%,3.6%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed,,Offline,15.0,Variable,2.1%,3.2%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,15.0,Variable,1.5%,3.5%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,15.0,Variable,1.5%,3.4%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,20.0,Variable,1.5%,3.7%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed,,Offline,20.0,Variable,2.1%,3.3%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,20.0,Variable,1.5%,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed,,Offline,20.0,Variable,2.1%,3.2%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,20.0,Variable,1.5%,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,30.0,Variable,1.5%,3.8%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed,,Offline,30.0,Variable,2.1%,3.5%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,30.0,Variable,1.5%,3.7%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed,,Offline,30.0,Variable,2.1%,3.4%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed,,Offline,30.0,Variable,1.5%,3.7%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,30.0,Variable,1.890%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,2.640%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,30.0,Variable,2.690%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,3.040%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,30.0,Variable,1.890%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,2.640%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,30.0,Variable,2.690%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,3.040%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,30.0,Variable,1.890%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,2.640%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,30.0,Variable,2.690%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,3.040%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.890%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.640%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.690%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,3.040%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.890%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.640%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.690%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,3.040%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.890%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.640%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.690%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,3.040%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,15.0,Variable,1.890%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,15.0,Variable,2.640%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,15.0,Variable,2.690%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,15.0,Variable,3.040%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,15.0,Variable,1.890%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,15.0,Variable,2.640%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,15.0,Variable,2.690%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,15.0,Variable,3.040%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,15.0,Variable,1.890%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,15.0,Variable,2.640%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,15.0,Variable,2.690%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,15.0,Variable,3.040%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,25.0,Variable,1.890%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,25.0,Variable,2.640%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,25.0,Variable,2.690%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,25.0,Variable,3.040%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,25.0,Variable,1.890%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,25.0,Variable,2.640%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,25.0,Variable,2.690%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,25.0,Variable,3.040%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate,,Offline,25.0,Variable,1.890%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Rate - Fee Offer,,Offline,25.0,Variable,2.640%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate,,Offline,25.0,Variable,2.690%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Rate - Fee Offer,,Offline,25.0,Variable,3.040%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,tYMV,10 Year Fixed Fee Saver*,,Offline,,Variable,2.99%,3.3%,,20%,New Purchase,Primary Residence,Principal + Interest,10.0,bankwebsite
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Standard,,Offline,,Variable,1.54%,3.6%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Fixed Fee Saver*,,Offline,,Variable,1.94%,3.7%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,tYMV,3 Year Fixed Standard,,Offline,,Variable,1.89%,3.5%,,20%,New Purchase,Primary Residence,Principal + Interest,3.0,bankwebsite
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,tYMV,3 Year Fixed Fee Saver*,,Offline,,Variable,2.09%,3.5%,,20%,New Purchase,Primary Residence,Principal + Interest,3.0,bankwebsite
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Standard,,Offline,,Variable,2.04%,3.3%,,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,tYMV,5 Year Fixed Fee Saver*,,Offline,,Variable,2.29%,3.3%,,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,tYMV,2 Year Term Tracker Standard,,Offline,,Variable,1.39%,3.6%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,2 year Fixed LTV 75 to 80%,,Offline,10.0,Variable,2.74%,3.8%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,2 year Fixed LTV 80 to 85%,,Offline,10.0,Variable,2.99%,4.2%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,2 year Fixed LTV 75 to 80%,,Offline,10.0,Variable,3.24%,3.8%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,2 year Fixed LTV 80 to 85%,,Offline,10.0,Variable,3.49%,4.2%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,5 year Fixed LTV 75 to 80%,,Offline,10.0,Variable,2.94%,3.5%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,5 year Fixed LTV 80 to 85%,,Offline,10.0,Variable,3.19%,3.2%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,5 year Fixed LTV 75 to 80%,,Offline,10.0,Variable,3.44%,3.7%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,5 year Fixed LTV 80 to 85%,,Offline,10.0,Variable,3.69%,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,2 year Fixed LTV 75 to 80%,,Offline,10.0,Variable,2.57%,3.8%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,2 year Fixed LTV 80 to 85%,,Offline,10.0,Variable,2.82%,4.2%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,2 year Fixed LTV 75 to 80%,,Offline,10.0,Variable,3.24%,3.8%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,tYMF,2 year Fixed LTV 80 to 85%,,Offline,10.0,Variable,3.49%,4.2%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,bankwebsite
